LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),( /frame),( ),(frame),( ),( ),( ),
ID1174478 ? ID1175266,42,1174478,1175266,0.0893602837592643,0.25748826313636203,0.2456771720575144,0.2456771720575144,56.5,958.7582622695872,405.27046928575805,0.0,
ID1169441 ? ID1169562,42,1169441,1169562,0.1165748014360306,0.7061227739760128,0.5840275961702164,0.5840275961702164,32.5,942.5057129880913,412.8199762149613,0.0,
ID1166459 ? ID1165952,42,1166459,1165952,0.060698027314112335,2.2968218289183886,0.34062027311060045,0.34062027311060045,9.5,933.2269834462646,425.60723209946127,0.0,
ID1172798 ? ID1172567,42,1172798,1172567,0.29740980573547604,1.8512742288808675,3.4373772841682246,3.4373772841682246,48.5,931.3476990910324,429.9266096866097,0.0,
ID1173744 ? ID1174058,42,1173744,1174058,0.07643888832101597,0.55588628826945,0.38862488558580705,0.38862488558580705,53.5,957.8293819201958,405.9807996700825,0.0,
ID1170331 ? ID1170097,42,1170331,1170097,0.17394900068929708,0.24190718029331704,1.052610075245823,1.052610075245823,38.5,946.6853429602888,411.4575899792145,0.0,
ID1174120 ? ID1174228,42,1174120,1174228,0.1054451737963239,0.694770246112888,0.18971900954858917,0.18971900954858917,54.5,931.1356799751803,432.2477266405632,0.0,
ID1175266 ? ID1175185,42,1175266,1175185,0.1806433999180277,2.0614213201413074,1.2554889459419984,1.2554889459419984,57.5,958.2553087800811,404.9814639191244,0.0,
ID1175335 ? ID1175252,42,1175335,1175252,0.07879295892707461,1.611295670839778,0.23363330039271613,0.23363330039271613,57.5,930.8545841671921,432.65256798043214,0.0,
ID1169033 ? ID1169441,42,1169033,1169441,0.08376763696435108,1.182506258857729,0.40868919564746636,0.40868919564746636,31.5,942.0426139666636,412.8780632008963,0.0,
ID1171881 ? ID1171755,42,1171881,1171755,0.12746373448215287,0.17910328101150993,0.6915954371366021,0.6915954371366021,46.5,953.2891911099625,408.419808042957,0.0,
ID1170097 ? ID1171154,42,1170097,1171154,0.12600106780560116,0.6610480283548197,0.8808129739101487,0.8808129739101487,39.5,947.5981351680812,411.3968540484786,0.0,
ID1169061 ? ID1169321,42,1169061,1169321,0.09612893941558376,2.837426205780292,0.35417126016799183,0.35417126016799183,29.5,931.6701957462827,429.16318464144547,0.0,
ID1171154 ? ID1170860,42,1171154,1170860,0.17408348770084814,0.4678574951299066,1.2617764346262326,1.2617764346262326,40.5,948.6292908072321,411.2397759103642,0.0,
ID1175367 ? ID1175355,42,1175367,1175355,0.07706919945713764,1.8467989545879349,0.2759835948051313,0.2759835948051313,59.5,930.6770554822422,433.382905884828,0.0,
ID1166533 ? ID1166459,42,1166533,1166459,0.05814938263090552,1.4188299799701447,0.2051833759346657,0.2051833759346657,8.5,933.104464950399,425.64356201787166,0.0,
ID1171696 ? ID1171871,42,1171696,1171871,0.07506974384974685,1.9738547071369383,0.2724154001416929,0.2724154001416929,43.5,932.425326303966,428.8147737536955,0.0,
ID1173804 ? ID1174120,42,1173804,1174120,0.09430826403624648,0.8114668097386306,0.37636183549752666,0.37636183549752666,53.5,930.9752947182772,432.0329875614963,0.0,
ID1173500 ? ID1173804,42,1173500,1173804,0.11759412678289516,1.9494054654815411,0.4534379349642333,0.4534379349642333,52.5,930.8181739069896,431.68532442216656,0.0,
ID1166955 ? ID1166542,43,1166955,1166542,0.07165420519402865,2.7979915372475377,0.1764223945961695,0.1764223945961695,7.5,689.3596180188642,448.5741260126805,0.0,
ID1167297 ? ID1167602,43,1167297,1167602,0.06109087658941004,0.26602446153621606,0.2669282893795483,0.2669282893795483,16.5,693.9094883715118,439.42941488896383,0.0,
ID1173124 ? ID1173211,43,1173124,1173211,0.06801852147547494,0.12237939982792145,0.4189424381130404,0.4189424381130404,50.5,684.9626540687636,432.6446681662435,0.0,
ID1174538 ? ID1175359,43,1174538,1175359,0.1102624252989669,1.1355783036657203,0.7623434326660247,0.7623434326660247,56.5,690.4190324423732,471.83437873837204,0.0,
ID1169335 ? ID1169048,43,1169335,1169048,0.10179903466434581,0.6975833447155994,0.8756464761078684,0.8756464761078684,30.5,684.8538349185694,458.2590891153086,0.0,
ID1166453 ? ID1166953,43,1166453,1166953,0.15705521472392636,NaN,0.07937556902013226,0.07937556902013226,0.5,689.3397347169014,448.7129096305028,0.0,
ID1171710 ? ID1171879,43,1171710,1171879,0.19306555852825702,0.01672498986243972,1.184683477052094,1.184683477052094,43.5,688.0295173952297,432.6269347914514,0.0,
ID1171893 ? ID1172370,43,1171893,1172370,0.08853108361836581,0.9025181983451876,0.3073808732271417,0.3073808732271417,44.5,688.0330041645634,472.4171577906782,0.0,
ID1170354 ? ID1170114,43,1170354,1170114,0.14143426294820716,0.13783479855388162,0.9057975296224793,0.9057975296224793,38.5,704.4737292030518,425.0611912859638,0.0,
ID1167740 ? ID1168367,43,1167740,1168367,0.07261724659606661,2.045077628684094,0.47313439612952685,0.47313439612952685,21.5,684.9390371533229,457.7441130298273,0.0,
ID1169466 ? ID1169576,43,1169466,1169576,0.08449736661315899,0.3166296159274446,0.930360294900264,0.930360294900264,32.5,685.2433015297722,459.7587076301869,0.0,
ID1171810 ? ID1172804,43,1171810,1172804,0.07341737082710864,1.38887872253272,0.28950035470476915,0.28950035470476915,47.5,687.5277320971766,451.982057950808,0.0,
ID1166464 ? ID1165957,43,1166464,1165957,0.052933043649965095,1.2802957555432797,0.24147946210125312,0.24147946210125312,9.5,689.4429715333265,448.52129293348554,0.0,
ID1168029 ? ID1168672,43,1168029,1168672,0.11254691708073516,0.0442230969560105,1.0155230999513019,1.0155230999513019,25.5,697.2767353448764,434.6755509817235,0.0,
ID1166170 ? ID1166955,43,1166170,1166955,0.056513583832461745,1.9134486983624985,0.2904304714970404,0.2904304714970404,6.5,689.3250517084471,448.63372580044677,0.0,
ID1170888 ? ID1171287,43,1170888,1171287,0.14781187579448263,0.5249663654685266,0.9080779579029292,0.9080779579029292,41.5,688.8816843788929,434.35886482828624,0.0,
ID1169576 ? ID1169782,43,1169576,1169782,0.059197613252657266,0.342796723337092,0.3251377456453383,0.3251377456453383,33.5,685.3777416415284,460.36467367395676,0.0,
ID1165696 ? ID1165699,43,1165696,1165699,0.04728485964091844,2.733564916809237,0.3079904543981624,0.3079904543981624,2.5,689.3309656624717,448.77565093446685,0.0,
ID1170608 ? ID1170564,43,1170608,1170564,0.5191729323307623,2.2038976563215313,8.095304382797575,8.095304382797575,36.5,685.2731538881491,457.38389891475714,0.0,
ID1171167 ? ID1170874,43,1171167,1170874,0.08051568235400774,1.1471797397898107,0.09770498060298236,0.09770498060298236,40.5,705.1175254513828,423.87865785659494,0.0,
ID1170134 ? ID1171187,43,1170134,1171187,0.11940298507469793,0.04917232583575773,0.6883076200390018,0.6883076200390018,39.5,687.2743765926269,471.44208746395776,0.0,
ID1170874 ? ID1171272,43,1170874,1171272,0.08119158878511201,1.704111112178728,0.3710590943111149,0.3710590943111149,41.5,705.16273654149,423.69878493073907,0.0,
ID1171177 ? ID1170888,43,1171177,1170888,0.16849816849816845,1.0064271700626775,1.067935945112813,1.067935945112813,40.5,689.6063859862487,434.979889104031,0.0,
ID1175354 ? ID1175274,43,1175354,1175274,0.2682796551465295,0.7734142580712525,1.0889844363890413,1.0889844363890413,57.5,688.8571860696896,455.92084848946524,0.0,
ID1172356 ? ID1171902,43,1172356,1171902,0.12580645161290327,0.8848812535785548,0.2763118127079274,0.2763118127079274,45.5,704.8721058204835,422.3718966146329,0.0,
ID1169572 ? ID1169780,43,1169572,1169780,0.07572777716224677,2.8701643047643515,0.3126225468024904,0.3126225468024904,33.5,696.8090985193323,433.4728820822527,0.0,
ID1168059 ? ID1168004,43,1168059,1168004,0.01692307692307693,1.3545305407310007,0.06586231635972704,0.06586231635972704,23.5,685.0602577436238,457.2543579200111,0.0,
ID1170553 ? ID1170360,43,1170553,1170360,0.1184203873183477,2.96732405785001,0.5536320474887803,0.5536320474887803,37.5,690.8579123858448,437.1226744265058,0.0,
ID1166434 ? ID1166731,43,1166434,1166731,0.5287846481876333,2.4612704959258287,8.815224042668238,8.815224042668238,13.5,687.7425869337634,452.7457653094908,0.0,
ID1169460 ? ID1169572,43,1169460,1169572,0.07081754078459124,3.105126772208908,0.3737285435456593,0.3737285435456593,32.5,696.7733407601609,433.4305310088666,0.0,
ID1171799 ? ID1172801,43,1171799,1172801,0.06922380442807974,0.24157167721026612,0.38990209310734014,0.38990209310734014,47.5,685.9913696372812,432.19678370447315,0.0,
ID1175381 ? ID1175368,43,1175381,1175368,0.14434356153492156,0.15837945657091937,1.4332421307622116,1.4332421307622116,59.5,681.5186387953927,442.5807130022174,0.0,
ID1170122 ? ID1171177,43,1170122,1171177,0.13884204609361528,0.6902551546654,0.8215313227786223,0.8215313227786223,39.5,690.1226189196614,435.6294979279376,0.0,
ID1169780 ? ID1170082,43,1169780,1170082,0.09197218332201162,0.8877554568186956,0.2916861104326561,0.2916861104326561,34.5,696.809140561449,433.1999715409845,0.0,
ID1173802 ? ID1174116,43,1173802,1174116,0.16414205702654117,0.15004376891866297,1.5378544476035017,1.5378544476035017,53.5,684.4160264760908,433.8878678305757,0.0,
ID1174116 ? ID1174225,43,1174116,1174225,0.17426222193886365,0.09326889526210022,1.8765165026646162,1.8765165026646162,54.5,683.9866600630928,435.53827847701484,0.0,
ID1174514 ? ID1175322,43,1174514,1175322,0.07979893182532205,0.694016516197827,0.5008883277631491,0.5008883277631491,56.5,703.8547194402524,423.8413019618604,0.0,
ID1169782 ? ID1170091,43,1169782,1170091,0.11833498513387186,0.2030072066512839,0.8606033665737152,0.8606033665737152,34.5,685.5665580334698,460.9241116318322,0.0,
ID1171184 ? ID1170891,43,1171184,1170891,0.05255943659290763,1.2871345429673962,0.16530369404428483,0.16530369404428483,40.5,684.6008355156504,453.25182691108614,0.0,
ID1174211 ? ID1174514,43,1174211,1174514,0.1348425196850127,0.4026417630689225,0.8769311446005249,0.8769311446005249,55.5,704.4302695736974,423.53710411442376,0.0,
ID1167602 ? ID1168023,43,1167602,1168023,0.08880994671403197,0.19069540746585623,0.6383060964763043,0.6383060964763043,17.5,694.1171689965045,439.0291814622599,0.0,
ID1172797 ? ID1172558,43,1172797,1172558,0.0797561595122055,2.4987885715339395,0.22811190144971455,0.22811190144971455,48.5,704.6068445896877,422.13382050351004,0.0,
ID1173511 ? ID1173819,43,1173511,1173819,0.10428065658193553,0.9345927813389237,0.19483654866373587,0.19483654866373587,52.5,689.6943215809547,472.8001207605239,0.0,
ID1166542 ? ID1166464,43,1166542,1166464,0.06551927510557853,1.5895076965507895,0.0618492086456205,0.0618492086456205,8.5,689.4123318580231,448.65065521131646,0.0,
ID1170891 ? ID1171294,43,1170891,1171294,0.07101727447216888,0.8901382770357917,0.31051444209533047,0.31051444209533047,41.5,684.6687322089806,453.0457273801311,0.0,
ID1173137 ? ID1173222,43,1173137,1173222,0.08654327163592934,0.6730149623490058,0.30406530148045996,0.30406530148045996,50.5,687.7792112710717,452.5015319306017,0.0,
ID1172558 ? ID1173117,43,1172558,1173117,0.04386839481561011,3.057849057370876,0.06787985956972352,0.06787985956972352,49.5,704.6863355780022,422.14508511036286,0.0,
ID1174236 ? ID1174535,43,1174236,1174535,0.24924379915305506,2.129987443142798,0.9082080873797469,0.9082080873797469,55.5,691.8275258492788,454.67060109770216,0.0,
ID1174225 ? ID1174528,43,1174225,1174528,0.23021296357729149,0.27675903427158777,2.0253517219217185,2.0253517219217185,55.5,683.6924947188863,437.448068157578,0.0,
ID1175392 ? ID1175382,43,1175392,1175382,0.09669190825671203,1.0335814880801721,0.5768284775287764,0.5768284775287764,59.5,691.9780346879118,470.1426751145982,0.0,
ID1167397 ? ID1167577,43,1167397,1167577,0.11084037952613479,0.12031359188400562,0.7364459604174467,0.7364459604174467,19.5,694.5599264326943,438.0501335635264,0.0,
ID1171902 ? ID1171779,43,1171902,1171779,0.10298826040543174,2.284840769160429,0.017568728453979148,0.017568728453979148,46.5,704.7406979332545,422.3894068594716,0.0,
ID1171889 ? ID1172369,43,1171889,1172369,0.11222194451403633,0.45602595762659887,0.6907249583035716,0.6907249583035716,44.5,686.1696104714441,451.65519676920434,0.0,
ID1171937 ? ID1171810,43,1171937,1171810,0.08169234159368544,0.572450859708796,0.3606203328564686,0.3606203328564686,46.5,687.2877257295523,451.90922186210145,0.0,
ID1173815 ? ID1174132,43,1173815,1174132,0.18190528660717242,0.036083076229878115,2.0189147010953814,2.0189147010953814,53.5,689.7603494533316,453.52518679706054,0.0,
ID1173819 ? ID1174137,43,1173819,1174137,0.05374357147605657,1.805552209426918,0.12141517383772885,0.12141517383772885,53.5,689.7816153475989,472.8530760029803,0.0,
ID1165699 ? ID1165718,43,1165699,1165718,0.09503137456088351,2.410097918200491,0.20501373737779202,0.20501373737779202,3.5,689.2567424547492,448.8478907887536,0.0,
ID1165876 ? ID1166170,43,1165876,1166170,0.07040000000003122,3.025855563284471,0.253356644627215,0.253356644627215,5.5,689.4358234028327,448.7455432138303,0.0,
ID1171815 ? ID1172805,43,1171815,1172805,0.07749627421758565,1.751807897225566,0.29187253157793347,0.29187253157793347,47.5,688.5994965668456,472.4584920085396,0.0,
ID1175322 ? ID1175244,43,1175322,1175244,0.08050314465408803,2.2200288896799805,0.43967522685929034,0.43967522685929034,57.5,703.7444280513025,424.02106404101266,0.0,
ID1173199 ? ID1173490,43,1173199,1173490,0.1292564280750521,2.1091193805528734,0.6264296393708215,0.6264296393708215,51.5,704.8017988329702,422.3628998072152,0.0,
ID1171690 ? ID1171867,43,1171690,1171867,0.09439707673541797,0.22914217227271094,0.3085342715805039,0.3085342715805039,43.5,705.3210889232128,422.7700500147102,0.0,
ID1175279 ? ID1175392,43,1175279,1175392,0.0725270128964921,0.826310427022846,0.49236303334915255,0.49236303334915255,58.5,691.6585502399381,470.48088794384216,0.0,
ID1167583 ? ID1167740,43,1167583,1167740,0.036301933360745164,1.853020636779468,0.06668205338021918,0.06668205338021918,20.5,684.8301738692574,457.9391005071598,0.0,
ID1172573 ? ID1173137,43,1172573,1173137,0.07547585801456203,0.7129085949793138,0.2523775556365501,0.2523775556365501,49.5,687.7392559148636,452.24183195698595,0.0,
ID1173782 ? ID1174103,43,1173782,1174103,0.06734826098637703,1.8965777075756531,0.3275610082196335,0.3275610082196335,53.5,705.1064012116112,422.6550773012216,0.0,
ID1171187 ? ID1170892,43,1171187,1170892,0.09275184275150183,0.1134478798343085,0.6396388751159456,0.6396388751159456,40.5,687.4927511057318,472.0679931713586,0.0,
ID1170892 ? ID1171298,43,1170892,1171298,0.06073911452607916,0.3183531007675831,0.211016269217429,0.211016269217429,41.5,687.5758026695526,472.4810487392724,0.0,
ID1170608 ? ID1170566,43,1170608,1170566,0.5523287671232877,0.9605830855508608,8.937247459373957,8.937247459373957,36.5,686.2573901712894,465.84254889866224,0.0,
ID1170130 ? ID1171184,43,1170130,1171184,0.08628504280685678,2.975967944470051,0.3567233036148461,0.3567233036148461,39.5,684.6017279017278,453.4683797683798,0.0,
ID1167577 ? ID1167735,43,1167577,1167735,0.0992348890590744,0.197297829929132,0.6844008896238523,0.6844008896238523,20.5,694.8730808392825,437.416298660687,0.0,
ID1168672 ? ID1168658,43,1168672,1168658,0.07514513896008712,1.2320393937289964,0.32084783428778824,0.32084783428778824,26.5,697.4387606491014,434.11747908305085,0.0,
ID1168726 ? ID1169072,43,1168726,1169072,0.10459183673469385,1.4071219421780095,0.4538081046645976,0.4538081046645976,28.5,684.6835979642749,457.3924307140104,0.0,
ID1166126 ? ID1167186,43,1166126,1167186,0.10421754381473836,1.185619960418177,0.22729316129341304,0.22729316129341304,11.5,689.5253496274721,448.79129403322145,0.0,
ID1170360 ? ID1170122,43,1170360,1170122,0.19879919946659064,1.5382206858768634,1.2492270517491546,1.2492270517491546,38.5,690.6045584439528,436.4793674936789,0.0,
ID1166953 ? ID1165696,43,1166953,1165696,0.05256723716381417,1.6242093287841246,0.08387125786453759,0.08387125786453759,1.5,689.3232200966245,448.6592134937783,0.0,
ID1168004 ? ID1168041,43,1168004,1168041,0.09640889855553192,2.18915821761664,0.3686053567868015,0.3686053567868015,24.5,684.9569105148647,457.1226972672249,0.0,
ID1175388 ? ID1175378,43,1175388,1175378,0.12645055027322005,0.25148835668151875,0.3566948482718314,0.3566948482718314,59.5,688.2382284382285,455.24568764568767,0.0,
ID1168026 ? ID1167399,43,1168026,1167399,0.0625090018721296,2.3640939638725835,0.14124367032331545,0.14124367032331545,18.5,685.1860041170603,457.6954791918678,0.0,
ID1173490 ? ID1173782,43,1173490,1173782,0.11732418524871358,0.2223824644815995,0.16012255394999775,0.16012255394999775,52.5,705.165282975948,422.50888042964425,0.0,
ID1168658 ? ID1168718,43,1168658,1168718,0.0787628255259819,1.192234043902361,0.24330467794920577,0.24330467794920577,27.5,697.3961122981957,433.8869539411206,0.0,
ID1172575 ? ID1173140,43,1172575,1173140,0.08761503067486798,1.6343532028766692,0.256297578929014,0.256297578929014,49.5,688.9910523141866,472.6421604100709,0.0,
ID1175244 ? ID1175351,43,1175244,1175351,0.09904663746447973,1.8604447274996339,0.6556753517470474,0.6556753517470474,58.5,703.5824656045893,424.31839398389815,0.0,
ID1171298 ? ID1171721,43,1171298,1171721,0.07775768535262206,0.3395407005071021,0.5669058776206868,0.5669058776206868,42.5,687.6546722267061,472.8574201511311,0.0,
ID1168360 ? ID1168049,43,1168360,1168049,0.0931670509329744,0.23358831827071413,0.775577892161779,0.775577892161779,22.5,695.6058810841771,436.5187822402024,0.0,
ID1171294 ? ID1171716,43,1171294,1171716,0.09594095940959413,0.8620853583605597,0.5903028958899365,0.5903028958899365,42.5,684.8989321945412,452.70239476876736,0.0,
ID1165957 ? ID1166126,43,1165957,1166126,0.10170098478074163,3.087839007902095,0.3422873987706823,0.3422873987706823,10.5,689.4333850994175,448.571376395522,0.0,
ID1169044 ? ID1169460,43,1169044,1169460,0.12331617566520225,2.4275672678945135,0.3924859715740318,0.3924859715740318,31.5,696.764835126204,433.43855425317145,0.0,
ID1170114 ? ID1171167,43,1170114,1171167,0.14787430683918668,0.22050159018064658,0.8833056603840268,0.8833056603840268,39.5,704.8422862288867,424.252054549984,0.0,
ID1169072 ? ID1169335,43,1169072,1169335,0.0801449353351309,1.9010362208988558,0.46890384764583865,0.46890384764583865,29.5,684.6468262525443,457.65813714550416,0.0,
ID1170598 ? ID1170543,43,1170598,1170543,0.540626418520219,0.30588011670683235,8.772177920505378,8.772177920505378,36.5,700.4146154484216,429.60448487071017,0.0,
ID1166731 ? ID1166973,43,1166731,1166973,0.11257953989231517,0.025596068435465198,0.7426483982846419,0.7426483982846419,14.5,685.7139910775369,457.07265311050173,0.0,
ID1175270 ? ID1175381,43,1175270,1175381,0.17945668502751477,0.22372862787090655,1.6070698746409116,1.6070698746409116,58.5,682.6529027326874,441.57577240216654,0.0,
ID1166973 ? ID1167299,43,1166973,1167299,0.07931742771376948,0.6616743996591907,0.3207019250678757,0.3207019250678757,15.5,685.403884137293,457.474375817019,0.0,
ID1168664 ? ID1168726,43,1168664,1168726,0.09297297297327656,1.7677886177003512,0.458418092626043,0.458418092626043,27.5,684.8200296472992,457.07249693162873,0.0,
ID1167186 ? ID1166434,43,1167186,1166434,0.08434396984735693,2.2614375343572006,0.09183950511331802,0.09183950511331802,12.5,689.6167538126361,448.7958315177923,0.0,
ID1171779 ? ID1172797,43,1171779,1172797,0.0937752627324171,1.283329351694519,0.36690940584052256,0.36690940584052256,47.5,704.6198516443615,422.24783431891274,0.0,
ID1170566 ? ID1170367,43,1170566,1170367,0.08041866550362897,0.4640202724344033,0.16980048095871503,0.16980048095871503,37.5,686.7712951066699,470.3581053215957,0.0,
ID1167735 ? ID1168360,43,1167735,1168360,0.0853255844669275,0.06532223458912757,0.43798539081995214,0.43798539081995214,21.5,695.1835847448103,436.9491740381443,0.0,
ID1173117 ? ID1173199,43,1173117,1173199,0.06440471353103916,0.9555540233569262,0.19196075797844675,0.19196075797844675,50.5,704.579858499402,422.1978774910301,0.0,
ID1173140 ? ID1173226,43,1173140,1173226,0.060418648905857686,2.172189956684756,0.23637372039735072,0.23637372039735072,50.5,689.0980460541992,472.6846359638672,0.0,
ID1166434 ? ID1166730,43,1166434,1166730,0.5429323968392732,0.6619523358367354,9.355894504595769,9.355894504595769,13.5,691.5048035701736,444.47617307376953,0.0,
ID1171287 ? ID1171710,43,1171287,1171710,0.132464031595802,0.16448041833516866,0.8882158990261665,0.8882158990261665,42.5,688.4551053453883,433.5719370500042,0.0,
ID1170082 ? ID1170598,43,1170082,1170598,0.1100780959464076,1.0096153058035935,0.6889682298923296,0.6889682298923296,35.5,696.924254685264,432.775515429037,0.0,
ID1170564 ? ID1170364,43,1170564,1170364,0.04223064428803469,1.9047478395810076,0.21436643566323685,0.21436643566323685,37.5,684.6611245746739,453.41703752662113,0.0,
ID1173222 ? ID1173508,43,1173222,1173508,0.08784473953018967,0.49598858043040855,0.43725183115156496,0.43725183115156496,51.5,688.0244256752413,452.76468047360095,0.0,
ID1173499 ? ID1173802,43,1173499,1173802,0.11007359282616525,2.7870159063409954,0.5914107059782295,0.5914107059782295,52.5,684.6735503858915,432.8573268987516,0.0,
ID1167299 ? ID1167605,43,1167299,1167605,0.06451612903225812,0.0431636288746934,0.3103911705843926,0.3103911705843926,16.5,685.12238120653,457.6167814572903,0.0,
ID1173508 ? ID1173815,43,1173508,1173815,0.14555901364636425,0.25336405024424163,0.6725618594830265,0.6725618594830265,52.5,688.5167544866109,453.01133745034514,0.0,
ID1172369 ? ID1171937,43,1172369,1171937,0.11945297236940056,0.6714346794231428,0.7186457504647596,0.7186457504647596,45.5,686.8349690623513,451.6531804960601,0.0,
ID1168023 ? ID1167397,43,1168023,1167397,0.08212762398612705,0.06165651445504675,0.38850158988494854,0.38850158988494854,18.5,694.3384608158569,438.56617192331476,0.0,
ID1174239 ? ID1174538,43,1174239,1174538,0.10336239103362388,0.28900125301577384,0.5953959154636488,0.5953959154636488,55.5,690.0088774934677,472.2360901044005,0.0,
ID1167399 ? ID1167583,43,1167399,1167583,0.11578286790074399,0.5606980030354987,0.3750651793579696,0.3750651793579696,19.5,684.9779818556242,457.8344566891152,0.0,
ID1168041 ? ID1168679,43,1168041,1168679,0.04282211701039207,0.9769116539569946,0.1554345131590441,0.1554345131590441,25.5,684.8329878470106,456.92100184259374,0.0,
ID1170364 ? ID1170130,43,1170364,1170130,0.05391379558890397,1.6538958110588051,0.19793720057418668,0.19793720057418668,38.5,684.6164670535456,453.5494299707783,0.0,
ID1173211 ? ID1173499,43,1173211,1173499,0.08989361702133569,2.041312883481051,0.15998541412529163,0.15998541412529163,51.5,684.7759645298906,432.65987769891393,0.0,
ID1166971 ? ID1167297,43,1166971,1167297,0.0826815642457388,0.7163380139732054,0.5647193684505548,0.5647193684505548,15.5,693.7366046350651,439.8040739853307,0.0,
ID1174528 ? ID1175340,43,1174528,1175340,0.21007408706319497,0.2109271999994738,1.7987157448035465,1.7987157448035465,56.5,683.843364287598,439.3435210043708,0.0,
ID1172804 ? ID1172573,43,1172804,1172573,0.06184551788871695,1.5648759297099324,0.23285773559878897,0.23285773559878897,48.5,687.7108739614818,452.0162179501219,0.0,
ID1169064 ? ID1169326,43,1169064,1169326,0.07686221077325339,1.2505106812857076,0.3651027918036157,0.3651027918036157,29.5,697.1708915952488,433.4438189745903,0.0,
ID1169326 ? ID1169044,43,1169326,1169044,0.07259180415104871,2.380357939868362,0.5969655793053603,0.5969655793053603,30.5,696.962305736663,433.4471811679525,0.0,
ID1170367 ? ID1170134,43,1170367,1170134,0.09699930216337105,0.1294756168436451,0.7670925766138732,0.7670925766138732,38.5,686.980232389252,470.7767247639797,0.0,
ID1174535 ? ID1175354,43,1174535,1175354,0.3733304644276927,0.22958199877551905,2.3790189100425785,2.3790189100425785,56.5,690.4317296063614,455.5219954029692,0.0,
ID1166730 ? ID1166971,43,1166730,1166971,0.09261684537976533,0.645481463589383,0.27067103838547585,0.27067103838547585,14.5,693.522236091949,440.1353305739877,0.0,
ID1174103 ? ID1174211,43,1174103,1174211,0.11383812010434691,0.4516508788660842,0.5336454254559873,0.5336454254559873,54.5,704.867618342219,423.0009645798274,0.0,
ID1170543 ? ID1170354,43,1170543,1170354,0.1910039113428258,0.3989093869581116,1.3768575808591328,1.3768575808591328,37.5,704.0284868318529,426.1092722455976,0.0,
ID1171716 ? ID1171889,43,1171716,1171889,0.17398923519834453,0.11069764068867628,1.0327801781558326,1.0327801781558326,43.5,685.4855281275372,452.143253358489,0.0,
ID1167996 ? ID1168029,43,1167996,1168029,0.1257317383560157,0.3293059678548928,0.7566803530664183,0.7566803530664183,24.5,696.8025268752396,435.42383365478526,0.0,
ID1170091 ? ID1170608,43,1170091,1170608,0.0883920024564413,0.7955769764760369,0.1233167112490917,0.1233167112490917,35.5,685.7352729237975,461.3686723112952,0.0,
ID1173226 ? ID1173511,43,1173226,1173511,0.09027361693651126,1.01213729626753,0.4864368675276255,0.4864368675276255,51.5,689.4186263139052,472.6559231762543,0.0,
ID1171721 ? ID1171893,43,1171721,1171893,0.10491575473340642,2.607540535832418,0.6652639676414742,0.6652639676414742,43.5,687.8156841314681,472.8049608779482,0.0,
ID1168367 ? ID1168059,43,1168367,1168059,0.06335781265217244,0.36786858367108854,0.2629168011303246,0.2629168011303246,22.5,685.0269700259687,457.3926170995597,0.0,
ID1169048 ? ID1169466,43,1169048,1169466,0.09197064056951232,0.35428838501661436,0.6679995940104966,0.6679995940104966,31.5,685.0386002372123,458.9962516350209,0.0,
ID1170598 ? ID1170553,43,1170598,1170553,0.5388781431334952,2.7653883748159354,8.05410389116065,8.05410389116065,36.5,693.886545531399,434.9033457731504,0.0,
ID1172370 ? ID1171943,43,1172370,1171943,0.10267464276333393,1.1105731854611842,0.14610929440284062,0.14610929440284062,45.5,688.2294403672496,472.3986062033765,0.0,
ID1172805 ? ID1172575,43,1172805,1172575,0.05764966740576494,1.5679723315827987,0.3424948910128746,0.3424948910128746,48.5,688.8016263552961,472.55802983968124,0.0,
ID1168718 ? ID1169064,43,1168718,1169064,0.08738034510158077,1.6112888862985733,0.3476678745012991,0.3476678745012991,28.5,697.2997685185185,433.7025,0.0,
ID1172801 ? ID1172565,43,1172801,1172565,0.07779171894604764,0.0038110936803154704,0.2097280436726436,0.2097280436726436,48.5,685.6942734705841,432.2370657853512,0.0,
ID1175351 ? ID1175341,43,1175351,1175341,0.11259911335190365,0.7081268096004629,0.5498192531901992,0.5498192531901992,59.5,703.1579562837385,424.692239365962,0.0,
ID1171867 ? ID1172356,43,1171867,1172356,0.1122994652410334,0.8996091807240029,0.41648584355013346,0.41648584355013346,44.5,705.166927826956,422.4813356653341,0.0,
ID1172365 ? ID1171926,43,1172365,1171926,0.13750698714373644,1.0356955771667276,0.7992864555167586,0.7992864555167586,45.5,687.008223523158,432.03007889546353,0.0,
ID1175359 ? ID1175279,43,1175359,1175279,0.13934854554965015,0.793040579360957,1.344341048873718,1.344341048873718,57.5,691.1024669854751,471.1346776188317,0.0,
ID1167605 ? ID1168026,43,1167605,1168026,0.07274860662937854,2.87282265237256,0.24473288445600577,0.24473288445600577,17.5,685.1048437687698,457.66297444419234,0.0,
